Price,Close,High,Low,Open,Volume
Ticker,TREX,TREX,TREX,TREX,TREX
Date,,,,,
2024-06-14,84.4800033569336,85.66999816894531,83.19999694824219,85.12000274658203,568200
2024-06-17,83.70999908447266,84.19000244140625,82.7699966430664,84.19000244140625,723700
2024-06-18,84.16999816894531,84.19999694824219,82.0999984741211,83.45999908447266,760100
2024-06-20,84.0199966430664,84.88999938964844,82.91999816894531,83.52999877929688,834300
2024-06-21,78.01000213623047,84.05000305175781,76.1500015258789,83.72000122070312,3752800
2024-06-24,78.93000030517578,79.87000274658203,77.87000274658203,78.2699966430664,1469400
2024-06-25,74.54000091552734,77.19000244140625,73.4000015258789,77.19000244140625,1692900
2024-06-26,74.54000091552734,75.29000091552734,74.08999633789062,74.75,893200
2024-06-27,74.31999969482422,75.0,73.80000305175781,74.22000122070312,849900
2024-06-28,74.12000274658203,75.44000244140625,73.51000213623047,74.56999969482422,1405600
2024-07-01,72.6500015258789,75.05000305175781,71.94000244140625,74.55000305175781,1153400
2024-07-02,72.58999633789062,73.5,72.3499984741211,72.62000274658203,792700
2024-07-03,70.94000244140625,71.87000274658203,69.98999786376953,71.72000122070312,1183700
2024-07-05,71.02999877929688,71.13999938964844,69.8499984741211,70.63999938964844,1078500
2024-07-08,70.95999908447266,72.33000183105469,70.5,71.70999908447266,853400
2024-07-09,72.91999816894531,74.18000030517578,71.11000061035156,71.4000015258789,1505700
2024-07-10,74.77999877929688,74.98999786376953,73.1500015258789,73.1500015258789,1112800
2024-07-11,78.37999725341797,78.83000183105469,75.94000244140625,76.4000015258789,1302900
2024-07-12,81.55000305175781,82.11000061035156,78.69000244140625,78.91999816894531,1629800
2024-07-15,81.31999969482422,82.79000091552734,81.23999786376953,82.0999984741211,1443200
2024-07-16,85.81999969482422,85.91999816894531,82.04000091552734,82.31999969482422,1076900
2024-07-17,83.33999633789062,85.37999725341797,83.30999755859375,84.37000274658203,753700
2024-07-18,82.80999755859375,86.3499984741211,82.33000183105469,83.63999938964844,900700
2024-07-19,81.1500015258789,82.69999694824219,80.86000061035156,82.69999694824219,771400
2024-07-22,81.72000122070312,82.1500015258789,79.77999877929688,82.11000061035156,903900
2024-07-23,79.55000305175781,80.62000274658203,79.36000061035156,80.1500015258789,1082100
2024-07-24,76.5,79.8499984741211,76.41999816894531,78.87999725341797,1129700
2024-07-25,78.4800033569336,80.12000274658203,76.87999725341797,77.06999969482422,781900
2024-07-26,82.5,83.7300033569336,80.41000366210938,80.70999908447266,1012600
2024-07-29,83.58999633789062,84.25,82.4000015258789,82.83000183105469,904300
2024-07-30,84.5,84.81999969482422,83.08000183105469,83.87999725341797,859700
2024-07-31,83.62999725341797,86.55999755859375,83.41000366210938,85.0,899700
2024-08-01,80.43000030517578,85.13999938964844,79.8499984741211,84.16999816894531,1071600
2024-08-02,77.26000213623047,78.12000274658203,75.30000305175781,78.12000274658203,925500
2024-08-05,75.44999694824219,76.6500015258789,72.19999694824219,72.62999725341797,1054200
2024-08-06,76.55999755859375,78.18000030517578,74.27999877929688,74.95999908447266,1684400
2024-08-07,60.06999969482422,62.70000076293945,58.68000030517578,61.040000915527344,6830600
2024-08-08,60.70000076293945,62.4900016784668,59.459999084472656,61.0099983215332,2552100
2024-08-09,60.70000076293945,61.86000061035156,60.0,60.54999923706055,1837000
2024-08-12,59.16999816894531,61.189998626708984,58.90999984741211,60.41999816894531,1663800
2024-08-13,61.41999816894531,61.68000030517578,59.43000030517578,59.4900016784668,1494200
2024-08-14,60.459999084472656,62.619998931884766,60.369998931884766,61.939998626708984,1017800
2024-08-15,63.75,64.30000305175781,61.279998779296875,61.72999954223633,1678200
2024-08-16,63.400001525878906,64.5,63.09000015258789,63.33000183105469,1518800
2024-08-19,64.0,64.9000015258789,63.45000076293945,64.02999877929688,927200
2024-08-20,64.11000061035156,65.2699966430664,63.290000915527344,64.16999816894531,839700
2024-08-21,65.43000030517578,65.56999969482422,64.20999908447266,64.33999633789062,771800
2024-08-22,64.08000183105469,65.97000122070312,63.93000030517578,65.47000122070312,723900
2024-08-23,67.52999877929688,67.77999877929688,64.43000030517578,64.77999877929688,905000
2024-08-26,66.5,68.08999633789062,66.44999694824219,67.69999694824219,628000
2024-08-27,65.08000183105469,65.80999755859375,63.90999984741211,65.80000305175781,862500
2024-08-28,63.959999084472656,64.81999969482422,63.61000061035156,64.7300033569336,625000
2024-08-29,63.59000015258789,64.58999633789062,63.36000061035156,64.36000061035156,560400
2024-08-30,63.7400016784668,64.83999633789062,62.72999954223633,64.63999938964844,641800
2024-09-03,61.310001373291016,64.0199966430664,61.040000915527344,63.2400016784668,1079100
2024-09-04,61.189998626708984,61.95000076293945,60.560001373291016,61.0,751800
2024-09-05,60.849998474121094,61.72999954223633,60.45000076293945,61.209999084472656,1142300
2024-09-06,61.7400016784668,62.59000015258789,60.970001220703125,61.209999084472656,965800
2024-09-09,61.86000061035156,63.470001220703125,61.599998474121094,61.90999984741211,1299300
2024-09-10,63.790000915527344,63.939998626708984,61.4900016784668,62.29999923706055,1318200
2024-09-11,63.540000915527344,64.1500015258789,62.29999923706055,63.52000045776367,913000
2024-09-12,64.12000274658203,64.44999694824219,63.310001373291016,63.75,625400
2024-09-13,66.0999984741211,66.44999694824219,64.87999725341797,65.30000305175781,890500
2024-09-16,66.22000122070312,67.1500015258789,65.7699966430664,66.23999786376953,876500
2024-09-17,67.86000061035156,68.44000244140625,66.66000366210938,66.98999786376953,946100
2024-09-18,68.0,70.3499984741211,67.25,68.33000183105469,1274700
2024-09-19,71.23999786376953,71.30999755859375,68.72000122070312,70.1500015258789,1464500
2024-09-20,69.1500015258789,71.04000091552734,69.0,70.66999816894531,1701500
2024-09-23,69.66000366210938,70.63999938964844,68.87999725341797,69.87000274658203,798100
2024-09-24,69.80999755859375,70.5999984741211,69.30999755859375,69.66999816894531,843800
2024-09-25,66.41000366210938,69.7300033569336,66.31999969482422,69.7300033569336,1515000
2024-09-26,67.0,67.62999725341797,66.51000213623047,67.27999877929688,1204900
2024-09-27,67.88999938964844,69.3499984741211,67.51000213623047,68.05000305175781,769900
2024-09-30,66.58000183105469,67.72000122070312,65.97000122070312,67.4800033569336,865900
2024-10-01,67.73999786376953,68.05000305175781,65.9000015258789,67.33000183105469,1056000
2024-10-02,67.44999694824219,68.30999755859375,66.43000030517578,67.66999816894531,1078000
2024-10-03,68.12000274658203,68.44999694824219,66.87999725341797,66.9000015258789,1501900
2024-10-04,66.25,66.98999786376953,65.26000213623047,66.9800033569336,1949000
2024-10-07,64.76000213623047,66.0,64.0,65.56999969482422,1843300
2024-10-08,64.62999725341797,65.44000244140625,63.84000015258789,64.33000183105469,1422100
2024-10-09,64.6500015258789,65.70999908447266,64.4800033569336,65.70999908447266,1330900
2024-10-10,63.56999969482422,64.45999908447266,62.90999984741211,63.380001068115234,1086700
2024-10-11,64.48999786376953,65.3499984741211,63.20000076293945,63.33000183105469,857400
2024-10-14,65.37999725341797,65.55000305175781,63.90999984741211,64.18000030517578,821400
2024-10-15,65.26000213623047,66.11000061035156,63.95000076293945,64.63999938964844,1820600
2024-10-16,64.72000122070312,66.5,64.63999938964844,66.05000305175781,832800
2024-10-17,63.88999938964844,64.80999755859375,63.43000030517578,64.58999633789062,786000
2024-10-18,64.62000274658203,64.79000091552734,63.84000015258789,64.62000274658203,763500
2024-10-21,62.97999954223633,64.77999877929688,62.41999816894531,64.77999877929688,1121900
2024-10-22,62.93000030517578,63.310001373291016,61.970001220703125,62.349998474121094,807500
2024-10-23,62.86000061035156,63.869998931884766,62.38999938964844,62.63999938964844,1394600
2024-10-24,64.13999938964844,64.33999633789062,62.709999084472656,63.13999938964844,1414900
2024-10-25,64.31999969482422,65.69000244140625,63.959999084472656,64.4000015258789,1767300
2024-10-28,66.51000213623047,66.83999633789062,64.47000122070312,64.79000091552734,2441400
2024-10-29,70.62999725341797,71.02999877929688,65.56999969482422,70.0,5809600
2024-10-30,70.55999755859375,71.66000366210938,69.62999725341797,70.0,2532300
2024-10-31,70.8499984741211,71.55000305175781,69.93000030517578,70.02999877929688,1900600
2024-11-01,70.76000213623047,72.58000183105469,70.73999786376953,71.68000030517578,1911800
2024-11-04,70.54000091552734,72.44000244140625,70.4000015258789,71.0,1311500
2024-11-05,72.26000213623047,72.55999755859375,69.62999725341797,70.05000305175781,1260600
2024-11-06,72.37999725341797,75.36000061035156,71.12999725341797,74.20999908447266,1917300
2024-11-07,71.87000274658203,72.83999633789062,71.0199966430664,72.58999633789062,908500
2024-11-08,72.76000213623047,72.87000274658203,71.51000213623047,71.91000366210938,756300
2024-11-11,74.43000030517578,75.06999969482422,73.2699966430664,73.37999725341797,1305900
2024-11-12,72.33000183105469,73.91000366210938,72.27999877929688,73.69000244140625,1084700
2024-11-13,72.63999938964844,74.4000015258789,72.4000015258789,73.22000122070312,954500
2024-11-14,70.77999877929688,73.05999755859375,70.56999969482422,72.69999694824219,1338200
2024-11-15,68.2300033569336,70.86000061035156,68.19999694824219,70.86000061035156,1151000
2024-11-18,67.69000244140625,68.20999908447266,67.5199966430664,67.94999694824219,909300
2024-11-19,67.43000030517578,68.19999694824219,66.38999938964844,67.0,1122600
2024-11-20,68.87999725341797,68.94999694824219,67.56999969482422,67.76000213623047,978700
2024-11-21,70.33999633789062,70.72000122070312,68.06999969482422,68.8499984741211,970000
2024-11-22,72.25,72.2699966430664,70.94000244140625,71.08000183105469,894400
2024-11-25,77.0999984741211,78.9000015258789,74.13999938964844,74.22000122070312,1516000
2024-11-26,75.12999725341797,76.29000091552734,74.69999694824219,75.75,864600
2024-11-27,74.43000030517578,76.16999816894531,73.83999633789062,75.13999938964844,600600
2024-11-29,75.02999877929688,75.54000091552734,74.56999969482422,74.83999633789062,362600
2024-12-02,75.5199966430664,75.79000091552734,74.16999816894531,74.6500015258789,969300
2024-12-03,77.12000274658203,77.48999786376953,75.62000274658203,75.91000366210938,995000
2024-12-04,76.12000274658203,76.9800033569336,74.6500015258789,76.58999633789062,1003500
2024-12-05,76.0199966430664,76.58999633789062,75.66000366210938,76.23999786376953,853600
2024-12-06,77.62999725341797,78.06999969482422,76.61000061035156,76.9000015258789,1028600
2024-12-09,78.12999725341797,79.02999877929688,77.58999633789062,77.88999938964844,975000
2024-12-10,77.05999755859375,78.0,75.61000061035156,77.52999877929688,3389600
2024-12-11,79.87999725341797,80.73999786376953,76.91000366210938,77.66999816894531,2548500
2024-12-12,78.36000061035156,80.01000213623047,77.5999984741211,79.54000091552734,1988700
2024-12-13,76.9800033569336,78.06999969482422,76.27999877929688,77.87000274658203,1728700
2024-12-16,77.5999984741211,78.37999725341797,75.26000213623047,76.83999633789062,1264400
2024-12-17,76.80999755859375,77.87999725341797,76.37999725341797,77.1500015258789,921800
2024-12-18,71.66000366210938,77.2300033569336,71.47000122070312,77.2300033569336,1580300
2024-12-19,70.94000244140625,73.0,70.2300033569336,71.66000366210938,1659300
2024-12-20,70.20999908447266,72.41000366210938,70.13999938964844,70.80000305175781,4275200
2024-12-23,70.97000122070312,71.06999969482422,69.4000015258789,69.62000274658203,1100500
2024-12-24,71.11000061035156,71.25,70.2300033569336,71.08000183105469,327000
2024-12-26,70.95999908447266,71.08000183105469,69.88999938964844,70.56999969482422,558400
2024-12-27,70.30000305175781,71.41000366210938,69.69999694824219,70.37999725341797,528900
2024-12-30,69.2300033569336,70.0999984741211,68.5199966430664,69.48999786376953,626000
2024-12-31,69.02999877929688,70.25,69.01000213623047,69.66999816894531,536800
2025-01-02,68.25,70.70999908447266,68.05999755859375,69.7699966430664,654900
2025-01-03,69.43000030517578,69.6500015258789,67.75,68.5,418600
2025-01-06,70.31999969482422,71.38999938964844,70.1500015258789,70.19000244140625,654400
2025-01-07,66.62999725341797,70.37000274658203,66.26000213623047,70.25,1142600
2025-01-08,65.9000015258789,66.26000213623047,64.5,66.05999755859375,1464200
2025-01-10,64.56999969482422,65.20999908447266,63.91999816894531,64.44000244140625,1320400
2025-01-13,65.22000122070312,66.26000213623047,63.529998779296875,63.86000061035156,1545200
2025-01-14,69.0199966430664,69.19000244140625,66.70999908447266,67.05999755859375,1495200
2025-01-15,71.25,72.08999633789062,70.7300033569336,71.95999908447266,1364400
2025-01-16,71.26000213623047,71.47000122070312,70.01000213623047,71.19999694824219,767500
2025-01-17,71.62999725341797,72.63999938964844,71.4000015258789,72.58000183105469,444300
2025-01-21,72.83999633789062,73.62999725341797,72.19000244140625,72.87000274658203,913300
2025-01-22,72.5,73.19000244140625,71.93000030517578,72.43000030517578,552500
2025-01-23,74.44000244140625,74.83000183105469,72.43000030517578,73.30000305175781,1177000
2025-01-24,73.72000122070312,74.70999908447266,73.47000122070312,74.5,779800
2025-01-27,74.29000091552734,75.55000305175781,73.18000030517578,73.7699966430664,845600
2025-01-28,72.13999938964844,74.22000122070312,72.11000061035156,73.9800033569336,821100
2025-01-29,72.61000061035156,73.69999694824219,71.56999969482422,72.4800033569336,1129000
2025-01-30,74.05999755859375,74.6500015258789,72.2699966430664,72.75,1441700
2025-01-31,72.83000183105469,74.68000030517578,72.72000122070312,73.91999816894531,934900
